?primaryID	?name	?synonym
<Q7120428>	"PRPF8"@en	"PRP8"@en
<Q7120997>	"Protein tyrosine phosphatase non-receptor type 11"@en	"PTP-2C"@en
<Q2071346>	"Heparan sulfate proteoglycan 2"@en	"perlecan proteoglycan"@en
<Q2071346>	"Heparan sulfate proteoglycan 2"@en	"Perlecan"@en
<Q2071346>	"Heparan sulfate proteoglycan 2"@en	"endorepellin (domain V region)"@en
<Q2071346>	"Heparan sulfate proteoglycan 2"@en	"basement membrane-specific heparan sulfate proteoglycan core protein"@en
<Q2071346>	"Heparan sulfate proteoglycan 2"@en	"HSPG2"@en
<Q2071346>	"Heparan sulfate proteoglycan 2"@en	"PLC"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"MRE11 meiotic recombination 11-like protein A"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"MRE11 double strand break repair nuclease A"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"DNA recombination and repair protein"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"AT-like disease"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"endo/exonuclease Mre11"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"MRE11 meiotic recombination 11 homolog A"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"MRE11 homolog, double strand break repair nuclease A"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"MRE11 homolog A, double strand break repair nuclease"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"MRE11"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"MRE11 homolog A"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"MRE11 homolog 1"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"meiotic recombination 11 homolog A"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"meiotic recombination 11 homolog 1"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"double-strand break repair protein MRE11A"@en
<Q2073928>	"MRE11 homolog, double strand break repair nuclease"@en	"double-strand break repair protein MRE11"@en
<Q2074167>	"Ubiquitin like modifier activating enzyme 2"@en	"UBA2, ubiquitin-activating enzyme E1 homolog"@en
<Q2074167>	"Ubiquitin like modifier activating enzyme 2"@en	"SUMO-1 activating enzyme subunit 2"@en
<Q2074167>	"Ubiquitin like modifier activating enzyme 2"@en	"Ubiquitin-like modifier-activating enzyme 2"@en
<Q2074167>	"Ubiquitin like modifier activating enzyme 2"@en	"anthracycline-associated resistance ARX"@en
<Q2074167>	"Ubiquitin like modifier activating enzyme 2"@en	"ubiquitin-like 1-activating enzyme E1B"@en
<Q2074167>	"Ubiquitin like modifier activating enzyme 2"@en	"SUMO1 activating enzyme subunit 2"@en
<Q2074167>	"Ubiquitin like modifier activating enzyme 2"@en	"SUMO-activating enzyme subunit 2"@en
<Q2074167>	"Ubiquitin like modifier activating enzyme 2"@en	"UBA2"@en
<Q2083074>	"Aquaporin 1"@en	"water channel protein for red blood cells and kidney proximal tubule"@en
<Q2083074>	"Aquaporin 1"@en	"urine water channel"@en
<Q2083074>	"Aquaporin 1"@en	"channel-like integral membrane protein, 28-kDa"@en
<Q2083074>	"Aquaporin 1"@en	"aquaporin-CHIP"@en
<Q2083074>	"Aquaporin 1"@en	"aquaporin-1"@en
<Q2083074>	"Aquaporin 1"@en	"aquaporin 1, Colton blood group antigen"@en
<Q2083074>	"Aquaporin 1"@en	"aquaporin 1 (channel-forming integral protein, 28kDa, CO blood group)"@en
<Q2083074>	"Aquaporin 1"@en	"AQP1"@en
<Q2100344>	"Podoplanin"@en	"T1A"@en
<Q2100344>	"Podoplanin"@en	"T1-alpha"@en
<Q2100344>	"Podoplanin"@en	"podoplanin"@en
<Q2100344>	"Podoplanin"@en	"PDPN protein, human"@en
<Q2100344>	"Podoplanin"@en	"PDPN"@en
<Q2100344>	"Podoplanin"@en	"PA2.26 antigen"@en
<Q2100344>	"Podoplanin"@en	"lung type-I cell membrane-associated glycoprotein (T1A-2)"@en
<Q2100344>	"Podoplanin"@en	"lung type I cell membrane associated glycoprotein"@en
<Q2100344>	"Podoplanin"@en	"hT1alpha-2"@en
<Q2100344>	"Podoplanin"@en	"hT1alpha-1"@en
<Q2100344>	"Podoplanin"@en	"Gp36"@en
<Q2100344>	"Podoplanin"@en	"glycoprotein, 36-KD"@en
<Q2100344>	"Podoplanin"@en	"glycoprotein 36"@en
<Q2100344>	"Podoplanin"@en	"Aggrus"@en
<Q2112279>	"Prohibitin"@en	"epididymis secretory sperm binding protein Li 54e"@en
<Q2112279>	"Prohibitin"@en	"epididymis luminal protein 215"@en
<Q2112279>	"Prohibitin"@en	"prohibitin"@en
<Q2112279>	"Prohibitin"@en	"PHB"@en
<Q2113389>	"Acid phosphatase 3"@en	"prostatic acid phosphotase"@en
<Q2113389>	"Acid phosphatase 3"@en	"ACP3"@en
<Q2113389>	"Acid phosphatase 3"@en	"3.1.3.5"@en
<Q2113389>	"Acid phosphatase 3"@en	"ACPP"@en
<Q2113389>	"Acid phosphatase 3"@en	"TMPase"@en
<Q2113389>	"Acid phosphatase 3"@en	"thiamine monophosphatase"@en
<Q2113389>	"Acid phosphatase 3"@en	"prostatic acid phosphatase"@en
<Q2113389>	"Acid phosphatase 3"@en	"acid phosphatase, prostate"@en
<Q2113389>	"Acid phosphatase 3"@en	"ecto-5'-nucleotidase"@en
<Q2113389>	"Acid phosphatase 3"@en	"5'-nucleotidase"@en
<Q2113389>	"Acid phosphatase 3"@en	"5'-NT"@en
<Q2113501>	"Proteinase 3"@en	"Wegener granulomatosis autoantigen"@en
<Q2113501>	"Proteinase 3"@en	"wegener autoantigen"@en
<Q2113501>	"Proteinase 3"@en	"serine proteinase, neutrophil"@en
<Q2113501>	"Proteinase 3"@en	"neutrophil proteinase 4"@en
<Q2113501>	"Proteinase 3"@en	"leukocyte proteinase 3"@en
<Q2113501>	"Proteinase 3"@en	"C-ANCA antigen"@en
<Q2113501>	"Proteinase 3"@en	"azurophil granule protein 7"@en
<Q2113501>	"Proteinase 3"@en	"PR3"@en
<Q2113501>	"Proteinase 3"@en	"PR-3"@en
<Q2113501>	"Proteinase 3"@en	"NP-4"@en
<Q2113501>	"Proteinase 3"@en	"AGP7"@en
<Q2113501>	"Proteinase 3"@en	"PRTN3"@en
<Q2113501>	"Proteinase 3"@en	"myeloblastin"@en
<Q2113501>	"Proteinase 3"@en	"P29"@en
<Q2124480>	"Potassium inwardly rectifying channel subfamily J member 1"@en	"potassium voltage-gated channel subfamily J member 1"@en
<Q2124480>	"Potassium inwardly rectifying channel subfamily J member 1"@en	"potassium inwardly-rectifying channel, subfamily J, member 1"@en
<Q2124480>	"Potassium inwardly rectifying channel subfamily J member 1"@en	"potassium channel, inwardly rectifying subfamily J member 1"@en
<Q2124480>	"Potassium inwardly rectifying channel subfamily J member 1"@en	"KCNJ1"@en
<Q2124480>	"Potassium inwardly rectifying channel subfamily J member 1"@en	"inwardly rectifying K+ channel"@en
<Q2124480>	"Potassium inwardly rectifying channel subfamily J member 1"@en	"inward rectifier K(+) channel Kir1.1"@en
<Q2124480>	"Potassium inwardly rectifying channel subfamily J member 1"@en	"ATP-sensitive inward rectifier potassium channel 1"@en
<Q2124480>	"Potassium inwardly rectifying channel subfamily J member 1"@en	"ATP-regulated potassium channel ROM-K"@en
<Q2206154>	"short stature homeobox"@en	"SHOX protein"@en
<Q2206154>	"short stature homeobox"@en	"short-stature homeobox-containing protein"@en
<Q2206154>	"short stature homeobox"@en	"short-stature homeobox protein"@en
<Q2206154>	"short stature homeobox"@en	"pseudoautosomal homeobox-containing osteogenic protein"@en
<Q2206154>	"short stature homeobox"@en	"growth control factor, X-linked"@en
<Q2206154>	"short stature homeobox"@en	"short stature homeobox protein"@en
<Q2206154>	"short stature homeobox"@en	"SHOX"@en
<Q7120997>	"Protein tyrosine phosphatase non-receptor type 11"@en	"protein-tyrosine phosphatase 2C"@en
<Q7120997>	"Protein tyrosine phosphatase non-receptor type 11"@en	"Protein Tyrosine Phosphatase, Non-Receptor Type 11"@en
<Q7120997>	"Protein tyrosine phosphatase non-receptor type 11"@en	"SH-PTP3"@en
<Q7120997>	"Protein tyrosine phosphatase non-receptor type 11"@en	"PTPN11"@en
<Q7120997>	"Protein tyrosine phosphatase non-receptor type 11"@en	"Shp2"@en
<Q7120997>	"Protein tyrosine phosphatase non-receptor type 11"@en	"SH-PTP2"@en
<Q7120997>	"Protein tyrosine phosphatase non-receptor type 11"@en	"tyrosine-protein phosphatase non-receptor type 11"@en
<Q7120997>	"Protein tyrosine phosphatase non-receptor type 11"@en	"SHP-2"@en
<Q7120997>	"Protein tyrosine phosphatase non-receptor type 11"@en	"PTP-1D"@en
<Q7120997>	"Protein tyrosine phosphatase non-receptor type 11"@en	"protein-tyrosine phosphatase 1D"@en
<Q7121037>	"PEX5"@en	"RCDP5"@en
<Q7121037>	"PEX5"@en	"PTS1R"@en
<Q7121037>	"PEX5"@en	"PBD2B"@en
<Q7121037>	"PEX5"@en	"PBD2A"@en
<Q7121037>	"PEX5"@en	"PXR1"@en
<Q7121037>	"PEX5"@en	"PTS1-BP"@en
<Q7121037>	"PEX5"@en	"peroxisomal biogenesis factor 5"@en
<Q7121042>	"PTS"@en	"6-pyruvoyltetrahydropterin synthase"@en
<Q7121042>	"PTS"@en	"6-pyruvoyl-tetrahydropterin synthase"@en
<Q7121042>	"PTS"@en	"PTPS"@en
<Q7121042>	"PTS"@en	"Pts"@en
<Q7127706>	"Palladin, cytoskeletal associated protein"@en	"SIH002"@en
<Q7127706>	"Palladin, cytoskeletal associated protein"@en	"sarcoma antigen NY-SAR-77"@en
<Q7127706>	"Palladin, cytoskeletal associated protein"@en	"PALLD"@en
<Q7127706>	"Palladin, cytoskeletal associated protein"@en	"myoneurin"@en
<Q7127706>	"Palladin, cytoskeletal associated protein"@en	"palladin"@en
<Q7135735>	"SPG7 matrix AAA peptidase subunit, paraplegin"@en	"spastic paraplegia 7 protein"@en
<Q7135735>	"SPG7 matrix AAA peptidase subunit, paraplegin"@en	"spastic paraplegia 7 (pure and complicated autosomal recessive)"@en
<Q7135735>	"SPG7 matrix AAA peptidase subunit, paraplegin"@en	"cell matrix adhesion regulator"@en
<Q7135735>	"SPG7 matrix AAA peptidase subunit, paraplegin"@en	"paraplegin"@en
<Q7135735>	"SPG7 matrix AAA peptidase subunit, paraplegin"@en	"SPG7, paraplegin matrix AAA peptidase subunit"@en
<Q7135735>	"SPG7 matrix AAA peptidase subunit, paraplegin"@en	"SPG7"@en
<Q7136149>	"Parathyroid hormone 2 receptor"@en	"PTH2R"@en
<Q7136149>	"Parathyroid hormone 2 receptor"@en	"PTH2 receptor"@en
<Q7136149>	"Parathyroid hormone 2 receptor"@en	"parathyroid hormone receptor 2"@en
<Q7136149>	"Parathyroid hormone 2 receptor"@en	"parathyroid hormone 2 receptor"@en
<Q7156477>	"Paxillin"@en	"uniprot:P49023"@en
<Q7156477>	"Paxillin"@en	"testicular tissue protein Li 134"@en
<Q7156477>	"Paxillin"@en	"PXN"@en
<Q7156477>	"Paxillin"@en	"paxillin"@en
<Q7162516>	"Solute carrier family 26 member 4"@en	"truncated solute carrier family 26"@en
<Q7162516>	"Solute carrier family 26 member 4"@en	"SLC26A4"@en
<Q7162516>	"Solute carrier family 26 member 4"@en	"Cl-formate exchanger"@en
<Q7162516>	"Solute carrier family 26 member 4"@en	"solute carrier family 26 (anion exchanger), member 4"@en
<Q7162516>	"Solute carrier family 26 member 4"@en	"sodium-independent chloride/iodide transporter"@en
<Q7162516>	"Solute carrier family 26 member 4"@en	"pendrin"@en
<Q7168719>	"Peripherin"@en	"PRPH"@en
<Q7168719>	"Peripherin"@en	"neurofilament 4 (57kD)"@en
<Q7168719>	"Peripherin"@en	"Neurofilament 4"@en
<Q7168719>	"Peripherin"@en	"peripherin"@en
<Q7168725>	"Periplakin"@en	"195 kDa cornified envelope precursor protein"@en
<Q7168725>	"Periplakin"@en	"190 kDa paraneoplastic pemphigus antigen"@en
<Q7168725>	"Periplakin"@en	"periplakin"@en
<Q7168725>	"Periplakin"@en	"PPL"@en
<Q7169506>	"Peroxisome proliferator activated receptor alpha"@en	"PPARA"@en
<Q7169506>	"Peroxisome proliferator activated receptor alpha"@en	"PPAR-alpha"@en
<Q7169506>	"Peroxisome proliferator activated receptor alpha"@en	"peroxisome proliferator-activated receptor alpha"@en
<Q7169506>	"Peroxisome proliferator activated receptor alpha"@en	"peroxisome proliferator-activated nuclear receptor alpha variant 3"@en
<Q7169506>	"Peroxisome proliferator activated receptor alpha"@en	"peroxisome proliferative activated receptor, alpha"@en
<Q7169506>	"Peroxisome proliferator activated receptor alpha"@en	"nuclear receptor subfamily 1 group C member 1"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"PPAR-beta"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"peroxisome proliferator-activated receptor delta"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"nuclear receptor subfamily 1 group C member 2"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"nuclear hormone receptor 1"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"NUC1"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"PPARD/MYO1D fusion"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"PPARD"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"PPAR-delta"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"PPAR delta"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"peroxisome proliferator-activated receptor beta"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"peroxisome proliferator-activated nuclear receptor beta/delta variant 2"@en
<Q7169504>	"Peroxisome proliferator activated receptor delta"@en	"NUCI"@en
<Q7170099>	"Persephin"@en	"PSPN"@en
<Q7170099>	"Persephin"@en	"persephin"@en
<Q7187415>	"Phosducin"@en	"Protein MEKA"@en
<Q7187415>	"Phosducin"@en	"phosducin-like orphan protein"@en
<Q7187415>	"Phosducin"@en	"G beta gamma binding protein"@en
<Q7187415>	"Phosducin"@en	"33 kDa phototransducing protein"@en
<Q7187415>	"Phosducin"@en	"phosducin"@en
<Q7187415>	"Phosducin"@en	"PDC"@en
<Q7187445>	"Phosphatidylcholine transfer protein"@en	"StARD2"@en
<Q7187445>	"Phosphatidylcholine transfer protein"@en	"StAR-related lipid transfer (START) domain containing 2"@en
<Q7187445>	"Phosphatidylcholine transfer protein"@en	"START domain-containing protein 2"@en
<Q7187445>	"Phosphatidylcholine transfer protein"@en	"stAR-related lipid transfer protein 2"@en
<Q7187445>	"Phosphatidylcholine transfer protein"@en	"phosphatidylcholine transfer protein"@en
<Q7187445>	"Phosphatidylcholine transfer protein"@en	"PCTP"@en
<Q7187516>	"Phospholipase D1"@en	"phospholipase D1, phosphatidylcholine-specific"@en
<Q7187516>	"Phospholipase D1"@en	"phosphatidylcholine-hydrolyzing phospholipase D1"@en
<Q7187516>	"Phospholipase D1"@en	"choline phosphatase 1"@en
<Q7187516>	"Phospholipase D1"@en	"PLD1"@en
<Q7187516>	"Phospholipase D1"@en	"phospholipase D1"@en
<Q14819793>	"POMC"@en	"proopiomelanocortin"@en
<Q14819793>	"POMC"@en	"OBAIRH"@en
<Q14819793>	"POMC"@en	"ACTH"@en
<Q14819793>	"POMC"@en	"LPH"@en
<Q14819793>	"POMC"@en	"CLIP"@en
<Q14819793>	"POMC"@en	"MSH"@en
<Q14819793>	"POMC"@en	"POC"@en
<Q14819793>	"POMC"@en	"NPP"@en
<Q14819907>	"CRH"@en	"corticotropin releasing hormone"@en
<Q14819907>	"CRH"@en	"CRH1"@en
<Q14819907>	"CRH"@en	"CRF"@en
<Q14820071>	"FOXP2"@en	"TNRC10"@en
<Q14820071>	"FOXP2"@en	"SPCH1"@en
<Q14820071>	"FOXP2"@en	"CAGH44"@en
<Q14820071>	"FOXP2"@en	"forkhead box P2"@en
<Q282418>	"TIRAP"@en	"wyatt"@en
<Q282418>	"TIRAP"@en	"BACTS1"@en
<Q282418>	"TIRAP"@en	"TIR domain containing adaptor protein"@en
<Q282418>	"TIRAP"@en	"MyD88-2"@en
<Q282418>	"TIRAP"@en	"toll-interleukin 1 receptor (TIR) domain containing adaptor protein"@en
<Q282418>	"TIRAP"@en	"Mal"@en
<Q283350>	"tumor protein p53"@en	"tumor supressor p53"@en
<Q283350>	"tumor protein p53"@en	"Tumor Suppressor Protein p53"@en
<Q283350>	"tumor protein p53"@en	"Tumor suppressor p53"@en
<Q283350>	"tumor protein p53"@en	"tumor protein 53"@en
<Q283350>	"tumor protein p53"@en	"transformation-related protein 53"@en
<Q283350>	"tumor protein p53"@en	"phosphoprotein p53"@en
<Q283350>	"tumor protein p53"@en	"p53 tumor suppressor"@en
<Q283350>	"tumor protein p53"@en	"mutant tumor protein 53"@en
<Q283350>	"tumor protein p53"@en	"antigen NY-CO-13"@en
<Q283350>	"tumor protein p53"@en	"TP53"@en
<Q283350>	"tumor protein p53"@en	"cellular tumor antigen p53"@en
<Q283350>	"tumor protein p53"@en	"p53"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"rapamycin associated protein FRAP2"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"rapamycin and FKBP12 target 1"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"MTOR"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"Mechanistic target of rapamycin"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"FKBP12-rapamycin complex-associated protein 1"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"FKBP-rapamycin associated protein"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"FK506 binding protein 12-rapamycin associated protein 2"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"serine/threonine-protein kinase mTOR"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"rapamycin target protein 1"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"mechanistic target of rapamycin (serine/threonine kinase)"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"mammalian target of rapamycin"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"FKBP12-rapamycin complex-associated protein"@en
<Q285613>	"mechanistic target of rapamycin kinase"@en	"FK506-binding protein 12-rapamycin complex-associated protein 1"@en
<Q286987>	"ABCA1"@en	"TGD"@en
<Q286987>	"ABCA1"@en	"HPALP1"@en
<Q286987>	"ABCA1"@en	"HDLDT1"@en
<Q286987>	"ABCA1"@en	"HDLCQTL13"@en
<Q286987>	"ABCA1"@en	"CERP"@en
<Q286987>	"ABCA1"@en	"ATP-binding cassette, sub-family A (ABC1), member 1"@en
<Q286987>	"ABCA1"@en	"ATP binding cassette subfamily A member 1"@en
<Q286987>	"ABCA1"@en	"Abca1"@en
<Q286987>	"ABCA1"@en	"ABC1"@en
<Q286987>	"ABCA1"@en	"Abc1"@en
<Q286987>	"ABCA1"@en	"ABC-1"@en
<Q287896>	"Beta-2-microglobulin"@en	"β2 microglobulin"@en
<Q287896>	"Beta-2-microglobulin"@en	"beta-2-microglobulin"@en
<Q287896>	"Beta-2-microglobulin"@en	"beta-2-microglobin"@en
<Q287896>	"Beta-2-microglobulin"@en	"beta chain of MHC class I molecules"@en
<Q287896>	"Beta-2-microglobulin"@en	"B2M"@en
<Q306540>	"Amylase alpha 1C"@en	"α-amylase"@en
<Q306540>	"Amylase alpha 1C"@en	"salivary amylase alpha 1C"@en
<Q306540>	"Amylase alpha 1C"@en	"salivary amylase alpha 1B"@en
<Q306540>	"Amylase alpha 1C"@en	"salivary amylase alpha 1A"@en
<Q306540>	"Amylase alpha 1C"@en	"salivary alpha-amylase"@en
<Q306540>	"Amylase alpha 1C"@en	"amylase, salivary, alpha-1C"@en
<Q306540>	"Amylase alpha 1C"@en	"amylase, salivary, alpha-1B"@en
<Q306540>	"Amylase alpha 1C"@en	"amylase, salivary, alpha-1A"@en
<Q306540>	"Amylase alpha 1C"@en	"amylase alpha 1C (salivary)"@en
<Q306540>	"Amylase alpha 1C"@en	"amylase alpha 1C"@en
<Q306540>	"Amylase alpha 1C"@en	"AMY1C"@en
<Q306540>	"Amylase alpha 1C"@en	"AMY1B"@en
<Q306540>	"Amylase alpha 1C"@en	"glycogenase"@en
<Q306540>	"Amylase alpha 1C"@en	"ptyalin"@en
<Q306540>	"Amylase alpha 1C"@en	"alpha-amylase 1"@en
<Q306540>	"Amylase alpha 1C"@en	"1,4-alpha-D-glucan glucanohydrolase 1"@en
<Q306540>	"Amylase alpha 1C"@en	"AMY1A"@en
<Q308856>	"Dopamine receptor D4"@en	"seven transmembrane helix receptor"@en
<Q308856>	"Dopamine receptor D4"@en	"DRD4"@en
<Q308856>	"Dopamine receptor D4"@en	"dopamine D4 receptor"@en
<Q308856>	"Dopamine receptor D4"@en	"D(4) dopamine receptor"@en
<Q308856>	"Dopamine receptor D4"@en	"D(2C) dopamine receptor"@en
<Q309513>	"Histamine receptor H1"@en	"histamine receptor, subclass H1"@en
<Q309513>	"Histamine receptor H1"@en	"histamine H1 receptor"@en
<Q309513>	"Histamine receptor H1"@en	"HRH1"@en
<Q311568>	"Histamine receptor H2"@en	"HRH2"@en
<Q311568>	"Histamine receptor H2"@en	"histamine H2 receptor"@en
<Q311568>	"Histamine receptor H2"@en	"HH2R"@en
<Q311568>	"Histamine receptor H2"@en	"gastric receptor I"@en
<Q311568>	"Histamine receptor H2"@en	"gastric receptor 1"@en
<Q13566093>	"C2"@en	"complement component 2"@en
<Q13566093>	"C2"@en	"complement C2"@en
<Q13566093>	"C2"@en	"ARMD14"@en
<Q13566093>	"C2"@en	"CO2"@en
<Q13566123>	"Neuropeptide FF receptor 2"@en	"neuropeptide FF 2"@en
<Q13566123>	"Neuropeptide FF receptor 2"@en	"G-protein coupled receptor HLWAR77"@en
<Q13566123>	"Neuropeptide FF receptor 2"@en	"NPFFR2"@en
<Q13566123>	"Neuropeptide FF receptor 2"@en	"neuropeptide G-protein coupled receptor"@en
<Q13566123>	"Neuropeptide FF receptor 2"@en	"G-protein coupled receptor 74"@en
<Q13566123>	"Neuropeptide FF receptor 2"@en	"neuropeptide FF receptor 2"@en
<Q13566155>	"Secretin receptor"@en	"pancreatic secretin receptor"@en
<Q13566155>	"Secretin receptor"@en	"secretin receptor"@en
<Q13566155>	"Secretin receptor"@en	"SCTR"@en
<Q13645602>	"MT-RNR2"@en	"MTRNR2"@en
<Q13645602>	"MT-RNR2"@en	"mitochondrially encoded 16S RNA"@en
<Q13645602>	"MT-RNR2"@en	"RNR2"@en
<Q14327752>	"HSD11B1"@en	"SDR26C1"@en
<Q14327752>	"HSD11B1"@en	"hydroxysteroid (11-beta) dehydrogenase 1"@en
<Q14327752>	"HSD11B1"@en	"HSD11L"@en
<Q14327752>	"HSD11B1"@en	"HSD11B"@en
<Q14327752>	"HSD11B1"@en	"HSD11"@en
<Q14327752>	"HSD11B1"@en	"CORTRD2"@en
<Q14327752>	"HSD11B1"@en	"HDL"@en
<Q14327752>	"HSD11B1"@en	"hydroxysteroid 11-beta dehydrogenase 1"@en
<Q14327752>	"HSD11B1"@en	"11-DH"@en
<Q14327752>	"HSD11B1"@en	"11-beta-HSD1"@en
<Q14330848>	"CNP"@en	"HLD20"@en
<Q14330848>	"CNP"@en	"CNPase"@en
<Q14330848>	"CNP"@en	"CNP1"@en
<Q14330848>	"CNP"@en	"2',3'-cyclic nucleotide 3' phosphodiesterase"@en
<Q14358595>	"CYP21A2"@en	"P450c21B"@en
<Q14358595>	"CYP21A2"@en	"cytochrome P450 family 21 subfamily A member 2"@en
